bot,verified,geo_enabled,default_profile,has_description,len_en,followers,friends,listed_count,likes,tweets,cat_followers,cat_friends,cat_listed_count,cat_likes,cat_tweets
1,0.0,0.0,1.0,1,0,470,483,1,5878,15710,3,3,1,4,5
1,0.0,0.0,1.0,0,1,41,688,0,1360,2181,2,3,1,4,4
1,0.0,1.0,0.0,1,0,711,1000,9,7453,25762,3,3,1,4,5
1,0.0,1.0,1.0,1,0,238,412,0,1666,3521,3,3,1,4,4
0,0.0,0.0,1.0,1,0,349,242,4,15315,15138,3,3,1,5,5
0,0.0,1.0,1.0,1,0,6626,4978,20,96621,32498,4,4,2,5,5
1,0.0,0.0,1.0,0,0,31,36,0,6,4376,2,2,1,1,4
1,0.0,0.0,1.0,0,0,145,143,0,2055,3099,3,3,1,4,4
1,0.0,1.0,1.0,0,0,164,117,0,2284,3277,3,3,1,4,4
1,0.0,0.0,1.0,0,0,30,55,0,2,5263,2,2,1,1,4
1,0.0,0.0,1.0,1,0,273,544,0,2288,3559,3,3,1,4,4
0,0.0,0.0,1.0,1,0,1518,633,28,371,7965,4,3,2,3,4
0,0.0,1.0,1.0,1,0,573,575,7,8356,6724,3,3,1,4,4
1,0.0,0.0,1.0,1,0,6,16,0,4029,423,1,2,1,4,3
1,0.0,0.0,1.0,0,0,278,402,0,233,3236,3,3,1,3,4
1,0.0,0.0,0.0,1,0,711,736,1,13156,20155,3,3,1,5,5
1,0.0,0.0,1.0,1,0,321,0,0,228,2667,3,1,1,3,4
0,0.0,0.0,1.0,1,0,257,652,0,17727,9579,3,3,1,5,4
0,0.0,0.0,1.0,1,0,229,159,2,19618,9495,3,3,1,5,4
0,0.0,0.0,0.0,1,0,127,380,0,7243,7985,3,3,1,4,4
1,0.0,0.0,1.0,1,0,54,87,31,8226,8159,2,2,2,4,4
1,0.0,0.0,1.0,0,0,233,845,1,2084,3341,3,3,1,4,4
1,0.0,1.0,1.0,0,0,606,845,3,4214,17413,3,3,1,4,5
0,0.0,1.0,1.0,1,0,1435,1043,31,32802,53067,4,4,2,5,5
0,0.0,1.0,1.0,1,0,107,516,1,7611,3241,3,3,1,4,4
1,0.0,0.0,1.0,1,0,283,545,0,2480,3923,3,3,1,4,4
1,0.0,0.0,1.0,0,0,182,415,0,478,3461,3,3,1,3,4
1,0.0,0.0,1.0,0,0,140,52,0,1746,4939,3,2,1,4,4
1,0.0,1.0,0.0,1,1,7482,3333,124,67609,222413,4,4,3,5,5
0,0.0,0.0,1.0,1,1,74,100,0,58,655,2,2,1,2,3
1,0.0,0.0,0.0,0,0,575,496,3,5286,7033,3,3,1,4,4
1,0.0,0.0,1.0,1,0,68,69,0,901,5078,2,2,1,3,4
1,0.0,0.0,1.0,0,1,3,1,2,564333,715011,1,1,1,5,5
1,0.0,0.0,0.0,1,0,128,192,18,4985,4942,3,3,2,4,4
1,0.0,1.0,1.0,0,0,132,191,1,5396,5821,3,3,1,4,4
1,0.0,0.0,1.0,0,0,151,64,0,1850,5421,3,2,1,4,4
0,0.0,0.0,1.0,1,0,72,97,0,85,913,2,2,1,2,3
0,0.0,0.0,0.0,1,0,66,77,5,1318,4641,2,2,1,4,4
1,0.0,0.0,1.0,0,0,240,536,0,14096,23480,3,3,1,5,5
1,0.0,1.0,0.0,1,0,320,424,0,253,3140,3,3,1,3,4
0,0.0,0.0,0.0,1,0,4664,819,21,64573,31618,4,3,2,5,5
0,0.0,0.0,1.0,1,0,3201,1160,21,26538,7907,4,4,2,5,4
1,0.0,0.0,1.0,0,0,333,995,1,3819,5967,3,3,1,4,4
0,0.0,1.0,0.0,1,0,6933,1461,178,8796,15482,4,4,3,4,5
0,0.0,0.0,1.0,1,0,360,598,0,32910,7199,3,3,1,5,4
1,0.0,0.0,1.0,0,1,7,12,0,77,1904,1,2,1,2,4
1,0.0,0.0,1.0,0,1,4,0,0,0,297,1,1,1,1,3
1,0.0,0.0,1.0,1,0,88,109,0,9120,2917,2,3,1,4,4
1,0.0,0.0,1.0,1,1,57,1118,0,2055,1114,2,4,1,4,4
0,0.0,0.0,1.0,1,1,16,32,0,533,648,2,2,1,3,3
0,0.0,1.0,1.0,0,0,84,97,0,11559,4348,2,2,1,5,4
0,0.0,0.0,0.0,1,0,2860,4316,38,19597,40178,4,4,2,5,5
1,0.0,0.0,1.0,0,0,131,84,0,9,16301,3,2,1,1,5
1,0.0,0.0,0.0,0,0,148,141,4,7970,6802,3,3,1,4,4
0,0.0,1.0,0.0,1,0,1238,1424,11,14922,60803,4,4,2,5,5
1,0.0,0.0,1.0,1,0,2502,4158,5,8833,5421,4,4,1,4,4
1,0.0,0.0,1.0,0,0,261,249,3,18,27592,3,3,1,2,5
0,0.0,1.0,0.0,0,0,173,458,3,4348,2293,3,3,1,4,4
0,0.0,0.0,1.0,1,1,844,873,7,8858,6866,3,3,1,4,4
0,0.0,0.0,1.0,0,1,19,16,0,13,98,2,2,1,2,2
0,0.0,0.0,1.0,1,0,453,573,0,302,4334,3,3,1,3,4
0,0.0,1.0,0.0,1,0,1404,385,31,14969,51071,4,3,2,5,5
1,0.0,0.0,1.0,1,0,286,564,0,2511,3915,3,3,1,4,4
1,0.0,0.0,1.0,0,0,303,673,0,12224,14335,3,3,1,5,5
1,0.0,0.0,0.0,1,0,573,779,0,4654,9677,3,3,1,4,4
0,0.0,0.0,0.0,1,0,829,747,24,23677,42575,3,3,2,5,5
0,0.0,0.0,0.0,1,0,3538,4451,5,17409,54355,4,4,1,5,5
1,0.0,0.0,1.0,0,0,79,64,0,546,3584,2,2,1,3,4
0,0.0,1.0,1.0,1,0,152,133,1,3119,5101,3,3,1,4,4
0,0.0,0.0,1.0,1,0,1125,1257,15,58209,56864,4,4,2,5,5
0,0.0,0.0,1.0,1,1,646,1755,2,10531,4808,3,4,1,5,4
1,0.0,1.0,0.0,1,0,614,383,13,57353,57910,3,3,2,5,5
1,0.0,1.0,0.0,1,0,2020,1183,10,64404,17557,4,4,1,5,5
0,0.0,1.0,0.0,1,0,2476,1725,52,3421,116571,4,4,2,4,5
1,0.0,1.0,0.0,1,0,942,748,24,62690,53431,3,3,2,5,5
1,0.0,1.0,1.0,1,0,215,374,1,13486,10282,3,3,1,5,5
0,0.0,0.0,1.0,1,0,427,1996,0,5972,4469,3,4,1,4,4
0,0.0,0.0,0.0,1,0,185,160,3,7702,44320,3,3,1,4,5
0,0.0,0.0,1.0,1,0,273,219,0,19300,9476,3,3,1,5,4
1,0.0,1.0,1.0,0,0,373,583,0,13516,23470,3,3,1,5,5
0,0.0,0.0,1.0,1,0,283,332,11,48311,17572,3,3,2,5,5
0,0.0,0.0,1.0,1,0,223,902,7,16571,8308,3,3,1,5,4
0,0.0,0.0,0.0,1,0,8066,2146,89,41472,34265,4,4,2,5,5
1,0.0,0.0,1.0,0,0,50,84,24,8646,7281,2,2,2,4,4
1,0.0,0.0,1.0,0,0,93,181,0,3647,4576,2,3,1,4,4
1,0.0,0.0,1.0,0,0,264,358,1,564,4539,3,3,1,3,4
0,0.0,0.0,1.0,1,1,241,232,0,4731,6496,3,3,1,4,4
0,0.0,1.0,0.0,1,0,2653,857,69,29943,167139,4,3,2,5,5
1,0.0,1.0,1.0,1,0,219,63,13,10204,4517,3,2,2,5,4
0,0.0,0.0,1.0,1,0,182,175,0,21626,7898,3,3,1,5,4
0,0.0,1.0,1.0,0,0,160,687,0,4919,2041,3,3,1,4,4
1,0.0,1.0,1.0,0,0,261,445,2,729,7467,3,3,1,3,4
0,0.0,1.0,0.0,1,0,1594,363,28,20551,62095,4,3,2,5,5
0,0.0,0.0,1.0,0,0,263,418,7,23880,39601,3,3,1,5,5
1,0.0,0.0,1.0,0,0,30,71,0,177,1993,2,2,1,3,4
1,0.0,1.0,1.0,1,0,319,237,1,6579,23673,3,3,1,4,5
1,0.0,0.0,1.0,0,0,382,0,1,0,5334,3,1,1,1,4
1,0.0,0.0,0.0,0,0,542,445,0,5983,11454,3,3,1,4,5
1,0.0,0.0,1.0,0,0,7,10,0,4111,4111,1,1,1,4,4
1,0.0,1.0,0.0,0,0,582,499,3,3087,33761,3,3,1,4,5
1,0.0,0.0,1.0,0,0,459,898,2,148,7698,3,3,1,3,4
1,0.0,0.0,1.0,0,0,28,47,19,6803,6789,2,2,2,4,4
0,0.0,1.0,1.0,1,0,783,603,1,15500,7959,3,3,1,5,4
1,0.0,0.0,1.0,0,0,292,424,1,650,4669,3,3,1,3,4
0,0.0,0.0,1.0,1,0,1752,2946,33,34916,43984,4,4,2,5,5
0,0.0,0.0,0.0,1,0,1806,579,24,54281,39140,4,3,2,5,5
1,0.0,0.0,1.0,1,0,46,121,0,710,609,2,3,1,3,3
1,0.0,0.0,1.0,0,0,297,557,0,3016,4133,3,3,1,4,4
0,0.0,0.0,0.0,1,0,286,527,11,46531,35242,3,3,2,5,5
0,0.0,0.0,0.0,1,0,642,430,2,7072,8350,3,3,1,4,4
1,0.0,0.0,0.0,1,0,190,150,0,314,5796,3,3,1,3,4
1,0.0,1.0,1.0,0,0,1139,69,24,19970,43862,4,2,2,5,5
1,0.0,0.0,1.0,0,0,204,233,1,8906,6511,3,3,1,4,4
0,0.0,0.0,1.0,1,0,1065,109,76,22336,62687,4,3,2,5,5
1,0.0,0.0,0.0,1,0,351,784,1,15654,8407,3,3,1,5,4
1,0.0,0.0,1.0,0,0,236,108,1,15,22973,3,3,1,2,5
0,0.0,0.0,0.0,1,0,367,942,4,24171,5634,3,3,1,5,4
0,0.0,0.0,0.0,0,0,2108,3613,72,101971,161880,4,4,2,5,5
0,0.0,1.0,1.0,1,0,135,218,1,58,6337,3,3,1,2,4
0,0.0,0.0,1.0,0,0,83,176,0,5266,2793,2,3,1,4,4
1,0.0,1.0,1.0,0,0,170,49,0,874,1919,3,2,1,3,4
1,0.0,0.0,1.0,0,0,220,517,0,1681,2787,3,3,1,4,4
0,0.0,1.0,1.0,1,0,437,510,5,27708,30978,3,3,1,5,5
1,0.0,0.0,0.0,0,0,184,136,0,2381,5167,3,3,1,4,4
1,0.0,1.0,1.0,1,0,20154,4565,407,162835,122908,5,4,3,5,5
1,0.0,1.0,1.0,0,0,565,804,3,9932,26654,3,3,1,4,5
1,0.0,1.0,1.0,0,0,236,237,2,74,13044,3,3,1,2,5
1,0.0,1.0,0.0,1,0,924,920,3,11319,31875,3,3,1,5,5
1,0.0,0.0,1.0,0,0,213,183,0,518,4071,3,3,1,3,4
0,0.0,1.0,0.0,1,0,250,845,19,1493,7509,3,3,2,4,4
1,0.0,0.0,0.0,1,1,2085,112,1597,1,179287,4,3,4,1,5
0,0.0,1.0,1.0,1,1,103,94,1,9227,964,3,2,1,4,3
1,0.0,1.0,0.0,0,0,804,691,0,11224,10539,3,3,1,5,5
1,0.0,0.0,1.0,0,0,755,1015,4,4878,19497,3,4,1,4,5
1,0.0,0.0,0.0,0,0,1054,2072,8,8634,18433,4,4,1,4,5
1,0.0,0.0,1.0,0,0,12,8,13,4943,4949,2,1,2,4,4
0,0.0,1.0,1.0,1,0,123,232,1,404,1518,3,3,1,3,4
0,0.0,1.0,1.0,1,0,282,536,3,1916,7067,3,3,1,4,4
0,0.0,0.0,0.0,1,0,268,927,2,23492,6380,3,3,1,5,4
0,0.0,0.0,0.0,0,0,294,1374,7,11056,9388,3,4,1,5,4
0,0.0,0.0,0.0,0,0,5340,1670,43,47867,60052,4,4,2,5,5
0,0.0,0.0,0.0,1,0,111,815,7,1635,2164,3,3,1,4,4
1,0.0,0.0,1.0,0,0,95,55,0,915,4038,2,2,1,3,4
1,0.0,1.0,1.0,0,0,253,201,1,1847,11793,3,3,1,4,5
0,0.0,1.0,0.0,1,0,12082,2012,151,12254,26887,5,4,3,5,5
0,0.0,0.0,1.0,1,0,363,797,1,60634,30051,3,3,1,5,5
0,0.0,1.0,0.0,1,1,7133,3556,46,83042,72486,4,4,2,5,5
0,0.0,0.0,0.0,1,0,759,755,10,59465,26700,3,3,1,5,5
1,0.0,1.0,0.0,0,0,415,693,0,1086,12190,3,3,1,4,5
1,0.0,0.0,1.0,0,0,478,886,0,85,4959,3,3,1,2,4
1,0.0,0.0,1.0,0,0,107,144,0,7095,5954,3,3,1,4,4
1,0.0,1.0,0.0,1,0,876,1134,17,17915,57076,3,4,2,5,5
1,0.0,0.0,1.0,0,0,182,131,0,2271,4886,3,3,1,4,4
0,0.0,1.0,1.0,1,0,709,1301,19,28475,24151,3,4,2,5,5
1,0.0,0.0,1.0,0,0,5,28,0,4119,4119,1,2,1,4,4
1,0.0,0.0,1.0,0,0,379,698,3,3122,4456,3,3,1,4,4
1,0.0,0.0,1.0,0,0,330,542,0,5738,8029,3,3,1,4,4
1,0.0,0.0,0.0,1,0,6055,452,122,2799,8816,4,3,3,4,4
1,0.0,0.0,1.0,0,0,363,0,2,3277,4976,3,1,1,4,4
1,0.0,0.0,0.0,0,0,2791,1,825,0,141413,4,1,3,1,5
0,0.0,1.0,1.0,1,0,4239,1306,52,39903,109609,4,4,2,5,5
0,0.0,1.0,0.0,1,0,2495,1464,49,98095,89783,4,4,2,5,5
0,0.0,1.0,1.0,1,0,549,137,43,35898,74227,3,3,2,5,5
1,0.0,0.0,1.0,0,0,148,1697,0,9041,984,3,4,1,4,3
0,0.0,0.0,1.0,1,0,366,716,49,5945,28747,3,3,2,4,5
1,0.0,0.0,1.0,0,0,164,84,0,2200,4891,3,2,1,4,4
1,0.0,1.0,0.0,1,0,293,190,26,11794,10817,3,3,2,5,5
1,0.0,0.0,1.0,0,0,148,76,0,2190,4801,3,2,1,4,4
1,0.0,0.0,0.0,1,0,309,412,5,7399,8761,3,3,1,4,4
0,0.0,0.0,1.0,1,0,908,685,1,22759,12680,3,3,1,5,5
0,0.0,1.0,0.0,1,1,10041,2942,392,43006,196075,5,4,3,5,5
0,0.0,1.0,0.0,1,0,3472,3004,43,14864,24200,4,4,2,5,5
0,0.0,1.0,1.0,1,0,85,277,0,3572,3930,2,3,1,4,4
0,0.0,1.0,0.0,1,0,588,2671,12,40076,29456,3,4,2,5,5
1,0.0,0.0,1.0,1,0,8,149,0,2229,2219,1,3,1,4,4
1,0.0,0.0,1.0,0,0,65,0,0,5650,11460,2,1,1,4,5
0,0.0,1.0,0.0,1,0,1694,2029,91,13034,23588,4,4,2,5,5
0,0.0,1.0,1.0,1,0,1743,1539,34,46414,36577,4,4,2,5,5
1,0.0,0.0,1.0,0,1,212,152,2,10,22783,3,3,1,1,5
0,0.0,0.0,1.0,1,0,133,240,2,38713,18128,3,3,1,5,5
0,0.0,0.0,0.0,0,0,344,1088,1,11023,4196,3,4,1,5,4
0,0.0,1.0,1.0,1,0,2404,1321,168,5789,10221,4,4,3,4,5
1,0.0,0.0,0.0,1,1,456,362,1,789,1104,3,3,1,3,4
1,0.0,0.0,1.0,1,0,462,384,6,3124,21167,3,3,1,4,5
1,0.0,1.0,1.0,1,0,72,210,3,685,2772,2,3,1,3,4
1,0.0,0.0,1.0,0,0,363,0,2,3297,4437,3,1,1,4,4
1,0.0,1.0,1.0,1,0,579,2757,0,5475,4903,3,4,1,4,4
0,0.0,0.0,1.0,0,0,128,465,0,114,1794,3,3,1,3,4
1,0.0,1.0,1.0,0,0,461,834,3,2792,11501,3,3,1,4,5
0,0.0,0.0,1.0,1,0,643,1149,9,18075,12883,3,4,1,5,5
1,0.0,0.0,1.0,1,0,150,217,25,8902,8889,3,3,2,4,4
0,0.0,0.0,0.0,1,0,126,164,0,2583,29977,3,3,1,4,5
1,0.0,0.0,1.0,0,0,401,819,1,3183,4508,3,3,1,4,4
0,0.0,1.0,0.0,1,0,170,70,0,40546,3456,3,2,1,5,4
0,0.0,0.0,1.0,1,1,9,0,1,0,767,1,1,1,1,3
0,0.0,0.0,1.0,1,0,185,196,2,1617,18903,3,3,1,4,5
1,0.0,0.0,1.0,1,1,73,130,0,243,4972,2,3,1,3,4
0,0.0,0.0,1.0,1,0,286,272,0,11904,13761,3,3,1,5,5
0,0.0,0.0,1.0,0,1,3,5,0,9,159,1,1,1,1,3
0,0.0,1.0,1.0,1,0,431,1283,7,6868,5355,3,4,1,4,4
0,0.0,1.0,0.0,1,1,12772,13140,42,44510,89713,5,5,2,5,5
0,0.0,0.0,1.0,1,0,730,1254,1,85928,35615,3,4,1,5,5
0,0.0,0.0,1.0,1,0,181,112,10,34416,12164,3,3,1,5,5
1,0.0,0.0,1.0,1,1,140,194,0,29,298,3,3,1,2,3
0,0.0,0.0,1.0,0,0,34,67,9,3771,5619,2,2,1,4,4
1,0.0,1.0,0.0,1,0,1237,426,38,23620,44825,4,3,2,5,5
1,0.0,0.0,1.0,0,0,91,204,3,1721,2026,2,3,1,4,4
0,0.0,0.0,1.0,1,0,181,146,1,10338,10658,3,3,1,5,5
0,0.0,0.0,1.0,1,0,278,273,28,19579,24473,3,3,2,5,5
1,0.0,0.0,1.0,0,0,234,151,0,1527,3615,3,3,1,4,4
0,0.0,0.0,1.0,1,0,736,879,2,1241,2171,3,3,1,4,4
0,0.0,1.0,0.0,1,0,8095,5179,153,72315,122768,4,4,3,5,5
1,0.0,0.0,1.0,0,0,157,264,0,1190,1660,3,3,1,4,4
1,0.0,0.0,1.0,0,0,18,24,0,139,2520,2,2,1,3,4
0,0.0,0.0,0.0,1,1,17419,11121,3291,73053,907461,5,5,4,5,5
1,0.0,0.0,1.0,1,0,42,0,0,0,1129,2,1,1,1,4
1,0.0,0.0,1.0,0,0,88,67,0,1073,4179,2,2,1,4,4
0,0.0,1.0,1.0,1,1,63,92,0,1207,893,2,2,1,4,3
1,0.0,1.0,1.0,1,0,517,948,1,83,19305,3,3,1,2,5
0,0.0,0.0,1.0,0,0,733,1259,20,9426,20684,3,4,2,4,5
0,0.0,0.0,0.0,0,0,41,266,0,1814,1152,2,3,1,4,4
0,0.0,0.0,1.0,1,0,573,326,0,16027,16424,3,3,1,5,5
0,0.0,0.0,1.0,1,0,199,441,0,4876,1642,3,3,1,4,4
0,0.0,0.0,1.0,0,0,113,537,0,16664,5313,3,3,1,5,4
1,0.0,0.0,1.0,0,0,716,0,1,2715,27901,3,1,1,4,5
0,0.0,1.0,1.0,1,0,98,222,17,327,5547,2,3,2,3,4
1,0.0,0.0,1.0,0,0,166,95,0,2144,4730,3,2,1,4,4
1,0.0,0.0,1.0,0,0,388,863,1,103,6624,3,3,1,3,4
1,0.0,0.0,1.0,0,0,189,496,0,2155,3472,3,3,1,4,4
0,0.0,0.0,1.0,1,1,52,72,0,36,1995,2,2,1,2,4
0,0.0,1.0,0.0,1,0,444,557,6,30263,9763,3,3,1,5,4
1,0.0,0.0,1.0,0,0,468,865,0,4222,5968,3,3,1,4,4
1,0.0,0.0,1.0,0,0,496,1084,0,4651,7246,3,4,1,4,4
1,0.0,0.0,1.0,0,0,533,1004,3,4383,7557,3,4,1,4,4
1,0.0,0.0,1.0,0,0,110,66,1,203,2868,3,2,1,3,4
1,0.0,0.0,1.0,1,0,31,152,0,186,1037,2,3,1,3,4
1,0.0,0.0,1.0,0,0,163,196,0,23217,23574,3,3,1,5,5
1,0.0,0.0,1.0,1,0,63,114,2,11214,2605,2,3,1,5,4
0,0.0,0.0,1.0,1,0,542,650,4,14515,10720,3,3,1,5,5
1,0.0,1.0,1.0,0,0,305,614,0,1386,5056,3,3,1,4,4
0,0.0,1.0,1.0,1,1,3077,1405,9,48353,16226,4,4,1,5,5
0,0.0,0.0,1.0,1,0,81,182,1,7669,2942,2,3,1,4,4
1,0.0,1.0,0.0,0,0,1248,1822,21,14041,44428,4,4,2,5,5
1,0.0,0.0,0.0,0,0,641,467,5,2285,14312,3,3,1,4,5
1,0.0,0.0,1.0,0,0,9,8,10,4906,4910,1,1,1,4,4
1,0.0,0.0,1.0,0,0,90,67,0,1563,2143,2,2,1,4,4
1,0.0,0.0,1.0,0,0,265,0,0,4046,6225,3,1,1,4,4
1,0.0,0.0,1.0,0,1,21,93,0,142,538,2,2,1,3,3
0,0.0,1.0,0.0,1,0,460,458,3,78134,18552,3,3,1,5,5
1,0.0,0.0,0.0,0,0,151,7,3,13577,23732,3,1,1,5,5
1,0.0,0.0,1.0,0,0,35,33,26,6953,6858,2,2,2,4,4
1,0.0,0.0,1.0,0,0,10,261,0,2221,2201,1,3,1,4,4
0,0.0,1.0,0.0,0,0,281,245,2,3244,11036,3,3,1,4,5
0,1.0,0.0,0.0,1,0,12635,771,443,6023,10908,5,3,3,4,5
1,0.0,0.0,1.0,0,0,14,16,25,6177,6181,2,2,2,4,4
1,0.0,0.0,1.0,1,0,12,123,0,2216,2212,2,3,1,4,4
1,0.0,0.0,0.0,0,0,339,489,1,5711,7639,3,3,1,4,4
1,0.0,1.0,1.0,0,0,331,545,1,12909,23667,3,3,1,5,5
1,0.0,0.0,1.0,0,0,278,302,5,5446,28929,3,3,1,4,5
1,0.0,0.0,1.0,0,0,280,509,0,1556,5360,3,3,1,4,4
1,0.0,0.0,1.0,0,0,197,207,0,18,2116,3,3,1,2,4
1,0.0,0.0,1.0,0,0,205,210,0,18,2051,3,3,1,2,4
0,0.0,0.0,1.0,1,0,674,587,2,34871,14990,3,3,1,5,5
1,0.0,0.0,1.0,0,0,383,767,2,1669,12969,3,3,1,4,5
0,0.0,0.0,1.0,0,0,56,118,0,2363,3470,2,3,1,4,4
1,0.0,1.0,1.0,0,0,152,46,0,1002,2134,3,2,1,4,4
0,0.0,0.0,1.0,1,0,596,411,0,28155,12248,3,3,1,5,5
1,0.0,0.0,1.0,0,0,101,24,1,6010,11311,3,2,1,4,5
0,0.0,0.0,0.0,1,0,12989,1991,216,32060,54873,5,4,3,5,5
0,0.0,1.0,0.0,1,0,16914,3750,216,6459,19248,5,4,3,4,5
0,0.0,1.0,1.0,1,0,10339,3239,70,98224,101004,5,4,2,5,5
0,0.0,0.0,0.0,1,0,1358,229,10,23255,11192,4,3,1,5,5
1,0.0,0.0,1.0,0,0,126,134,0,996,1234,3,3,1,3,4
0,0.0,0.0,1.0,0,0,22,47,1,215,11786,2,2,1,3,5
0,0.0,1.0,1.0,1,0,150,472,0,2580,1945,3,3,1,4,4
0,0.0,0.0,0.0,1,0,350,648,2,15847,3671,3,3,1,5,4
0,0.0,1.0,0.0,1,0,397,783,6,33687,11371,3,3,1,5,5
1,0.0,0.0,1.0,0,0,185,253,0,20108,20183,3,3,1,5,5
0,0.0,1.0,1.0,1,0,134,155,1,13631,12439,3,3,1,5,5
0,0.0,1.0,1.0,1,0,113,264,3,773,5510,3,3,1,3,4
1,0.0,0.0,1.0,1,0,32,69,0,2743,2450,2,2,1,4,4
1,0.0,0.0,1.0,0,0,218,285,0,2305,3477,3,3,1,4,4
1,0.0,0.0,1.0,0,0,36,147,0,1100,1762,2,3,1,4,4
1,0.0,1.0,1.0,0,0,407,727,0,4924,18913,3,3,1,4,5
1,0.0,0.0,1.0,0,0,14,7,20,6050,6054,2,1,2,4,4
1,0.0,0.0,1.0,0,0,365,516,0,5371,7257,3,3,1,4,4
1,0.0,0.0,1.0,1,0,226,436,0,1157,4022,3,3,1,4,4
1,0.0,0.0,1.0,0,0,385,523,0,11807,20884,3,3,1,5,5
0,0.0,0.0,0.0,1,0,667,266,3,39354,30556,3,3,1,5,5
1,0.0,0.0,1.0,1,0,72,144,26,6979,6965,2,3,2,4,4
1,0.0,0.0,0.0,0,0,408,875,0,4133,5856,3,3,1,4,4
1,0.0,0.0,1.0,0,0,434,783,1,124,6425,3,3,1,3,4
1,0.0,1.0,1.0,1,0,57,8,0,1766,7850,2,1,1,4,4
1,0.0,0.0,1.0,1,0,92,13,30,5276,5281,2,2,2,4,4
1,0.0,0.0,1.0,0,0,97,16,34,6192,6194,2,2,2,4,4
1,0.0,0.0,0.0,0,0,528,428,0,1859,10534,3,3,1,4,5
1,0.0,0.0,1.0,1,0,339,765,0,42,2762,3,3,1,2,4
0,0.0,1.0,1.0,1,0,178,378,23,30,12342,3,3,2,2,5
0,0.0,1.0,1.0,1,0,44,447,0,6074,2958,2,3,1,4,4
0,0.0,0.0,1.0,1,0,119,166,0,2349,887,3,3,1,4,3
1,0.0,0.0,0.0,0,0,418,831,0,3459,5110,3,3,1,4,4
1,0.0,0.0,0.0,0,0,331,194,304,13,11769,3,3,3,2,5
1,0.0,0.0,1.0,0,0,209,346,0,1786,3594,3,3,1,4,4
1,0.0,1.0,1.0,0,0,157,167,0,2287,3497,3,3,1,4,4
1,0.0,1.0,1.0,0,0,246,195,0,4398,10491,3,3,1,4,5
0,0.0,1.0,0.0,1,0,499,2396,3,376,5510,3,4,1,3,4
1,0.0,0.0,1.0,0,0,260,204,0,1583,12896,3,3,1,4,5
0,0.0,1.0,1.0,1,0,604,726,1,14325,10103,3,3,1,5,5
0,0.0,0.0,0.0,1,0,1613,1566,60,2031,5799,4,4,2,4,4
0,0.0,1.0,0.0,1,0,2626,2875,46,6403,14215,4,4,2,4,5
0,0.0,1.0,1.0,1,0,865,738,64,29147,25584,3,3,2,5,5
0,0.0,1.0,1.0,0,0,464,367,3,19580,24105,3,3,1,5,5
0,0.0,1.0,0.0,1,0,5483,5115,22,16907,43094,4,4,2,5,5
0,0.0,0.0,1.0,0,0,1278,2858,10,48921,26439,4,4,1,5,5
1,0.0,0.0,1.0,0,0,10,8,11,4898,4907,1,1,2,4,4
1,0.0,1.0,0.0,0,0,300,539,1,4040,12889,3,3,1,4,5
1,0.0,0.0,1.0,1,1,31,92,0,26,434,2,2,1,2,3
0,0.0,1.0,1.0,1,0,563,1371,1,4103,3778,3,4,1,4,4
1,0.0,1.0,0.0,0,0,93,192,25,6826,6181,2,3,2,4,4
1,0.0,0.0,1.0,0,0,7,8,11,4758,4760,1,1,2,4,4
1,0.0,0.0,1.0,0,0,308,568,0,1802,5906,3,3,1,4,4
1,0.0,0.0,1.0,0,0,33,122,3,3112,3149,2,3,1,4,4
1,0.0,0.0,1.0,0,0,269,182,0,1609,3999,3,3,1,4,4
0,0.0,0.0,1.0,1,0,4675,1422,45,188778,149259,4,4,2,5,5
0,0.0,0.0,1.0,0,0,280,276,8,1753,5955,3,3,1,4,4
1,0.0,0.0,1.0,0,0,8,10,0,4166,4170,1,1,1,4,4
1,0.0,0.0,1.0,0,0,831,1631,4,8504,21878,3,4,1,4,5
0,0.0,1.0,1.0,1,0,435,561,1,17238,10893,3,3,1,5,5
0,0.0,0.0,0.0,0,0,0,0,0,83031,95067,1,1,1,5,5
0,0.0,0.0,0.0,1,0,991,1473,34,1066,29476,3,4,2,4,5
1,0.0,0.0,1.0,0,0,257,348,1,570,4481,3,3,1,3,4
1,0.0,1.0,1.0,0,0,202,88,1,1196,2798,3,2,1,4,4
1,0.0,0.0,1.0,0,0,469,839,4,3740,5539,3,3,1,4,4
0,0.0,1.0,0.0,1,0,694,1881,8,13727,39085,3,4,1,5,5
0,0.0,1.0,0.0,1,0,5376,884,41,76513,57973,4,3,2,5,5
0,0.0,1.0,1.0,1,0,666,966,10,14908,20427,3,3,1,5,5
0,0.0,0.0,0.0,1,0,414,387,9,11222,18637,3,3,1,5,5
1,0.0,0.0,1.0,0,0,319,543,1,4524,8238,3,3,1,4,4
0,0.0,0.0,1.0,1,1,303,63,21,90,34260,3,2,2,2,5
1,0.0,0.0,1.0,1,0,2257,75,4,24222,16637,4,2,1,5,5
0,0.0,0.0,1.0,1,1,426,488,0,6770,4812,3,3,1,4,4
1,0.0,1.0,1.0,0,0,492,1083,6,4240,6079,3,4,1,4,4
1,0.0,0.0,1.0,0,0,174,94,0,2289,5004,3,2,1,4,4
1,0.0,1.0,0.0,1,0,237,144,0,4927,6710,3,3,1,4,4
0,0.0,0.0,1.0,1,0,297,357,2,4172,3118,3,3,1,4,4
1,0.0,0.0,1.0,0,0,149,304,0,2017,3019,3,3,1,4,4
0,0.0,1.0,1.0,1,0,220,270,8,2070,6302,3,3,1,4,4
